,unidad_academica,carrera,nro_inscripcion,regular,cnt_readmisiones,calidad,fecha_ingreso_alumno,anio_plan_estudios
1582,FCEQN,147,FCEQN-7760,S,0,A,12/15/2013,2000
1583,FCEQN,172,FCEQN-7900,S,0,A,12/18/2013,2005
1584,FCEQN,170,FCEQN-7551,S,0,A,04/26/2014,2005
1585,FCEQN,172,FCEQN-7671,S,0,A,04/26/2014,2005
1586,FCEQN,170,FCEQN-7599,S,0,A,04/26/2014,2005
1587,FCEQN,102,FCEQN-7973,S,0,A,02/04/2014,2011
1588,FCEQN,102,FCEQN-8029,S,0,A,02/08/2014,2011
1589,FCEQN,102,FCEQN-8025,S,0,A,02/08/2014,2011
1590,FCEQN,172,FCEQN-8010,S,0,A,04/28/2014,2005
1591,FCEQN,104,FCEQN-6005,S,0,A,12/07/2011,2011
1592,FCEQN,101,FCEQN-8126,S,0,A,03/12/2014,2007
1593,FCEQN,147,FCEQN-7025,S,0,A,02/04/2014,2000
1594,FCEQN,172,FCEQN-7558,S,0,A,04/30/2014,2005
1595,FCEQN,172,FCEQN-7924,S,0,A,04/30/2014,2005
1596,FCEQN,172,FCEQN-7976,S,0,A,05/03/2014,2005
1597,FCEQN,102,FCEQN-7544,S,0,A,12/04/2013,2011
1598,FCEQN,104,FCEQN-7757,S,0,A,12/15/2013,2011
1599,FCEQN,102,FCEQN-5706,S,0,A,04/17/2012,2011
1600,FCEQN,102,FCEQN-7951,S,0,A,02/03/2014,2011
1601,FCEQN,102,FCEQN-6035,S,1,A,12/11/2011,2011
1602,FCEQN,172,FCEQN-5787,S,0,P,04/13/2011,2005
1603,FCEQN,172,FCEQN-6159,S,0,A,12/13/2011,2005
1604,FCEQN,143,FCEQN-8090,S,0,A,02/11/2014,2008
1605,FCEQN,147,FCEQN-7939,S,0,A,02/02/2014,2000
1606,FCEQN,147,FCEQN-5696,S,0,P,05/02/2012,2000
1607,FCEQN,147,FCEQN-5519,S,1,A,04/30/2012,2000
1608,FCEQN,101,FCEQN-5076,S,1,A,04/27/2011,2007
1609,FCEQN,101,FCEQN-5596,S,0,A,05/15/2011,2007
1610,FCEQN,101,FCEQN-6232,S,0,A,04/18/2012,2007
1611,FCEQN,143,FCEQN-6082,S,0,A,12/12/2011,2008
1612,FCEQN,172,FCEQN-5735,S,0,P,02/05/2011,2005
1613,FCEQN,147,FCEQN-8026,S,0,A,02/08/2014,2000
1614,FCEQN,101,FCEQN-4250,S,0,P,04/04/2009,2007
1615,FCEQN,147,FCEQN-5736,S,0,P,04/15/2012,2000
1616,FCEQN,172,FCEQN-4867,S,0,E,04/20/2010,2005
1617,FCEQN,143,FCEQN-7160,S,0,A,09/08/2014,2008
1618,FCEQN,101,FCEQN-3036,S,0,E,03/04/2007,2007
1619,FCEQN,314,FCEQN-8159,S,0,A,10/29/2014,2003
1620,FCEQN,600,4687,S,0,P,04/20/2011,2010
1621,FCEQN,114,FCEQN-8160,S,0,A,12/01/2014,2005
1622,FCEQN,114,FCEQN-8161,S,0,A,12/01/2014,2005
1623,FCEQN,101,FCEQN-1165,S,0,A,05/11/2005,2007
1624,FCEQN,104,1736,S,0,A,02/04/2015,2011
1625,FCEQN,104,FCEQN-1432,S,0,A,02/08/2015,2011
1626,FCEQN,147,FCEQN-7478,S,0,A,02/14/2015,2000
1627,FCEQN,104,FCEQN-1647,S,0,E,12/17/2005,2011
1628,FCEQN,102,FCEQN-7800,S,0,A,02/18/2015,2011
1629,FCEQN,172,FCEQN-4521,S,0,A,02/21/2015,2005
1630,FCEQN,143,FCEQN-3958,S,0,A,02/23/2015,2008
1631,FCEQN,170,FCEQN-7398,S,0,A,02/24/2015,2005
1632,FCEQN,106,FCEQN-7324,S,0,A,02/25/2015,2012
1633,FCEQN,143,FCEQN-6809,S,0,A,02/28/2015,2008
1634,FCEQN,104,1554,S,0,A,02/28/2015,2011
1635,FCEQN,172,4815,S,0,A,02/28/2015,2005
1636,FCEQN,101,FCEQN-1236,S,0,A,02/28/2015,2007
1637,FCEQN,102,FCEQN-4964,S,0,A,02/28/2015,2011
1638,FCEQN,170,FCEQN-6027,S,0,A,02/28/2015,2005
1639,FCEQN,143,FCEQN-5908,S,0,A,03/01/2015,2008
1640,FCEQN,143,FCEQN-6622,S,0,A,03/03/2015,2008
1641,FCEQN,143,FCEQN-4902,S,0,A,03/03/2015,2008
1642,FCEQN,101,FCEQN-1720,S,0,A,03/03/2015,2007
1643,FCEQN,104,FCEQN-4365,S,0,A,03/03/2015,2011
1644,FCEQN,105,FCEQN-6264,S,0,A,03/03/2015,2008
1645,FCEQN,143,FCEQN-5159,S,0,A,03/03/2015,2008
1646,FCEQN,102,FCEQN-2334,S,0,A,03/03/2015,2011
1647,FCEQN,147,FCEQN-7643,S,0,A,03/09/2015,2000
1648,FCEQN,105,FCEQN-6446,S,0,A,03/10/2015,2008
1649,FCEQN,170,FCEQN-4402,S,0,A,03/10/2015,2005
1650,FCEQN,170,FCEQN-6021,S,0,A,03/10/2015,2005
1651,FCEQN,170,FCEQN-6336,S,0,A,03/10/2015,2005
1652,FCEQN,105,FCEQN-5381,S,0,A,03/11/2015,2008
1653,FCEQN,104,FCEQN-5830,S,0,A,03/11/2015,2011
1654,FCEQN,106,FCEQN-4622,S,1,A,04/21/2010,2008
1655,FCEQN,172,FCEQN-8869,S,0,A,03/14/2015,2005
1656,FCEQN,102,FCEQN-7629,S,0,A,12/21/2014,2011
1657,FCEQN,147,FCEQN-8366,S,0,A,12/07/2014,2000
1658,FCEQN,104,FCEQN-7864,S,0,A,12/02/2014,2011
1659,FCEQN,101,FCEQN-7955,S,0,A,12/21/2014,2007
1660,FCEQN,170,FCEQN-5213,S,0,A,03/14/2015,2005
1661,FCEQN,172,FCEQN-8576,S,0,A,12/16/2014,2005
1662,FCEQN,102,FCEQN-8870,S,0,A,03/14/2015,2011
1663,FCEQN,106,FCEQN-8871,S,0,A,03/14/2015,2012
1664,FCEQN,147,FCEQN-8872,S,0,A,03/14/2015,2000
1665,FCEQN,106,FCEQN-6891,S,0,A,12/10/2014,2012
1666,FCEQN,143,FCEQN-5633,S,0,A,03/15/2015,2008
1667,FCEQN,106,FCEQN-8873,S,0,A,03/15/2015,2012
1668,FCEQN,102,FCEQN-8874,S,0,A,03/15/2015,2011
1669,FCEQN,147,FCEQN-7785,S,0,A,12/07/2014,2000
1670,FCEQN,172,FCEQN-4379,S,0,A,03/15/2015,2005
1671,FCEQN,106,FCEQN-8377,S,0,A,12/07/2014,2012
1672,FCEQN,106,FCEQN-8493,S,0,A,12/13/2014,2012
1673,FCEQN,104,FCEQN-8875,S,0,A,03/15/2015,2011
1674,FCEQN,101,FCEQN-8494,S,0,A,12/13/2014,2007
1675,FCEQN,147,FCEQN-8497,S,0,A,12/13/2014,2000
1676,FCEQN,172,FCEQN-8257,S,0,A,12/02/2014,2005
1677,FCEQN,106,FCEQN-8157,S,0,A,03/15/2015,2012
1678,FCEQN,108,FCEQN-8876,S,0,A,03/15/2015,2010
1679,FCEQN,147,FCEQN-7604,S,0,A,12/03/2014,2000
1680,FCEQN,170,FCEQN-5262,S,0,A,03/16/2015,2005
1681,FCEQN,170,FCEQN-5652,S,0,A,03/16/2015,2005
1682,FCEQN,170,FCEQN-2614,S,0,A,03/16/2015,2005
1683,FCEQN,101,FCEQN-8877,S,0,A,03/16/2015,2007
1684,FCEQN,102,FCEQN-8782,S,0,A,02/04/2015,2011
1685,FCEQN,143,FCEQN-4877,S,0,A,03/16/2015,2008
1686,FCEQN,143,FCEQN-5430,S,0,A,03/16/2015,2008
1687,FCEQN,102,FCEQN-8878,S,0,A,03/16/2015,2011
1688,FCEQN,172,FCEQN-8669,S,0,A,12/22/2014,2005
1689,FCEQN,106,FCEQN-8612,S,0,A,12/17/2014,2012
1690,FCEQN,170,FCEQN-5689,S,0,A,03/17/2015,2005
1691,FCEQN,102,FCEQN-8484,S,0,A,12/10/2014,2011
1692,FCEQN,172,FCEQN-7034,S,0,A,02/07/2015,2005
1693,FCEQN,102,FCEQN-7580,S,0,A,03/21/2015,2011
1694,FCEQN,170,FCEQN-8813,S,0,A,03/21/2015,2005
1695,FCEQN,101,FCEQN-8826,S,0,A,02/07/2015,2007
1696,FCEQN,170,FCEQN-4149,S,0,A,03/21/2015,2005
1697,FCEQN,147,FCEQN-8879,S,0,A,03/21/2015,2000
1698,FCEQN,106,4772,S,0,A,03/22/2015,2012
1699,FCEQN,170,FCEQN-5439,S,0,A,03/22/2015,2005
1700,FCEQN,104,FCEQN-8079,S,0,A,12/06/2014,2011
1701,FCEQN,172,FCEQN-8327,S,0,A,12/06/2014,2005
1702,FCEQN,172,FCEQN-8325,S,0,A,12/06/2014,2005
1703,FCEQN,106,FCEQN-8740,S,0,A,02/02/2015,2012
1704,FCEQN,106,FCEQN-8349,S,0,A,12/06/2014,2012
1705,FCEQN,106,FCEQN-7838,S,0,A,12/07/2014,2012
1706,FCEQN,143,FCEQN-8298,S,0,A,12/03/2014,2008
1707,FCEQN,147,FCEQN-2150,S,0,A,03/28/2015,2000
1708,FCEQN,170,FCEQN-7530,S,0,A,12/27/2014,2005
1709,FCEQN,172,FCEQN-8771,S,0,A,02/04/2015,2005
1710,FCEQN,172,FCEQN-8770,S,0,A,02/04/2015,2005
1711,FCEQN,104,FCEQN-8816,S,0,A,02/07/2015,2011
1712,FCEQN,101,FCEQN-8593,S,0,A,12/16/2014,2007
1713,FCEQN,172,FCEQN-8350,S,0,A,12/06/2014,2005
1714,FCEQN,172,FCEQN-8273,S,0,A,12/03/2014,2005
1715,FCEQN,106,FCEQN-8440,S,0,A,12/09/2014,2012
1716,FCEQN,104,FCEQN-7866,S,0,A,12/06/2014,2011
1717,FCEQN,172,FCEQN-8880,S,0,A,03/29/2015,2005
1718,FCEQN,147,FCEQN-8060,S,0,A,03/29/2015,2000
1719,FCEQN,105,FCEQN-6269,S,0,A,03/30/2015,2008
1720,FCEQN,172,FCEQN-8296,S,0,A,12/03/2014,2005
1721,FCEQN,101,FCEQN-8584,S,0,A,12/16/2014,2007
1722,FCEQN,147,FCEQN-8881,S,0,A,03/30/2015,2000
1723,FCEQN,101,FCEQN-8331,S,0,A,12/06/2014,2007
1724,FCEQN,101,FCEQN-8168,S,0,A,12/01/2014,2007
1725,FCEQN,101,FCEQN-8417,S,0,A,12/09/2014,2007
1726,FCEQN,106,FCEQN-8882,S,0,A,04/01/2015,2012
1727,FCEQN,104,FCEQN-8849,S,0,A,02/14/2015,2011
1728,FCEQN,104,FCEQN-8170,S,0,A,12/01/2014,2011
1729,FCEQN,104,FCEQN-8410,S,0,A,12/09/2014,2011
1730,FCEQN,106,FCEQN-8511,S,0,A,12/14/2014,2012
1731,FCEQN,101,FCEQN-8502,S,0,A,12/13/2014,2007
1732,FCEQN,147,FCEQN-8412,S,0,A,12/09/2014,2000
1733,FCEQN,102,FCEQN-8302,S,0,A,12/06/2014,2011
1734,FCEQN,104,FCEQN-8425,S,0,A,12/09/2014,2011
1735,FCEQN,101,FCEQN-8883,S,0,A,04/01/2015,2007
1736,FCEQN,147,FCEQN-6164,S,1,A,12/13/2011,2000
1737,FCEQN,143,FCEQN-8426,S,0,A,12/09/2014,2008
1738,FCEQN,147,FCEQN-8245,S,0,A,12/02/2014,2000
1739,FCEQN,104,FCEQN-8605,S,0,A,12/17/2014,2011
1740,FCEQN,172,FCEQN-8477,S,0,A,12/10/2014,2005
1741,FCEQN,147,FCEQN-8251,S,0,A,04/01/2015,2000
1742,FCEQN,102,FCEQN-8741,S,0,A,02/02/2015,2011
1743,FCEQN,104,FCEQN-8509,S,0,A,12/14/2014,2011
1744,FCEQN,105,2010,S,0,A,04/04/2015,2008
1745,FCEQN,106,FCEQN-8277,S,0,A,12/03/2014,2012
1746,FCEQN,102,FCEQN-8758,S,0,A,02/03/2015,2011
1747,FCEQN,104,FCEQN-8321,S,0,A,12/06/2014,2011
1748,FCEQN,172,FCEQN-8351,S,0,A,12/06/2014,2005
1749,FCEQN,102,FCEQN-8358,S,0,A,12/06/2014,2011
1750,FCEQN,106,FCEQN-7934,S,0,A,12/07/2014,2012
1751,FCEQN,104,FCEQN-8611,S,0,A,12/17/2014,2011
1752,FCEQN,101,FCEQN-8233,S,0,A,12/02/2014,2007
1753,FCEQN,101,FCEQN-8232,S,0,A,12/02/2014,2007
1754,FCEQN,101,FCEQN-8226,S,0,A,12/02/2014,2007
1755,FCEQN,106,FCEQN-8802,S,0,A,02/07/2015,2012
1756,FCEQN,147,FCEQN-8322,S,0,A,12/06/2014,2000
1757,FCEQN,104,FCEQN-8347,S,0,A,12/06/2014,2011
1758,FCEQN,143,FCEQN-6010,S,0,A,04/04/2015,2008
1759,FCEQN,172,FCEQN-8285,S,0,A,12/03/2014,2005
1760,FCEQN,172,FCEQN-8810,S,0,A,02/07/2025,2005
1761,FCEQN,104,FCEQN-8505,S,0,A,12/13/2014,2011
1762,FCEQN,147,FCEQN-8661,S,0,A,12/21/2014,2000
1763,FCEQN,172,FCEQN-7630,S,0,A,12/02/2022,2005
1764,FCEQN,172,FCEQN-8774,S,0,A,02/04/2015,2005
1765,FCEQN,147,FCEQN-8181,S,0,A,12/01/2014,2000
1766,FCEQN,172,FCEQN-8885,S,0,A,04/04/2015,2005
1767,FCEQN,106,FCEQN-8256,S,0,A,12/02/2014,2012
1768,FCEQN,147,FCEQN-8638,S,0,A,12/20/2014,2000
1769,FCEQN,172,FCEQN-7002,S,0,A,12/06/2014,2005
1770,FCEQN,172,FCEQN-8246,S,0,A,12/02/2014,2005
1771,FCEQN,147,FCEQN-8750,S,0,A,02/02/2015,2000
1772,FCEQN,102,FCEQN-8762,S,0,A,02/03/2015,2011
1773,FCEQN,172,FCEQN-8468,S,0,A,12/10/2014,2005
1774,FCEQN,101,FCEQN-8453,S,0,A,12/09/2014,2007
1775,FCEQN,102,FCEQN-8634,S,0,A,12/20/2014,2011
1776,FCEQN,104,FCEQN-8724,S,0,A,02/01/2015,2011
1777,FCEQN,147,FCEQN-8166,S,0,A,12/01/2014,2000
1778,FCEQN,147,FCEQN-8487,S,0,A,12/10/2014,2000
1779,FCEQN,104,FCEQN-8704,S,0,A,02/01/2015,2011
1780,FCEQN,147,FCEQN-8248,S,0,A,12/02/2014,2000
1781,FCEQN,147,FCEQN-8282,S,0,A,12/03/2014,2000
1782,FCEQN,147,FCEQN-8732,S,0,A,02/02/2015,2000
1783,FCEQN,147,FCEQN-8757,S,0,A,02/03/2015,2000
1784,FCEQN,102,FCEQN-8375,S,0,A,12/07/2014,2011
1785,FCEQN,106,FCEQN-8376,S,0,A,12/07/2014,2012
1786,FCEQN,104,FCEQN-8435,S,0,A,12/09/2014,2011
1787,FCEQN,147,FCEQN-8292,S,0,A,12/03/2014,2000
1788,FCEQN,104,FCEQN-8339,S,0,A,12/06/2014,2011
1789,FCEQN,106,FCEQN-8886,S,0,A,04/05/2015,2012
1790,FCEQN,102,FCEQN-8399,S,0,A,12/07/2014,2011
1791,FCEQN,106,FCEQN-8716,S,0,A,02/01/2015,2012
1792,FCEQN,102,FCEQN-8266,S,0,A,12/03/2014,2011
1793,FCEQN,106,FCEQN-8738,S,0,A,02/02/2015,2012
1794,FCEQN,147,FCEQN-8535,S,0,A,12/14/2014,2000
1795,FCEQN,104,FCEQN-8778,S,0,A,02/04/2015,2011
1796,FCEQN,172,FCEQN-8712,S,0,A,02/01/2015,2005
1797,FCEQN,102,FCEQN-8263,S,0,A,12/03/2014,2011
1798,FCEQN,147,FCEQN-8662,S,0,A,12/21/2014,2000
1799,FCEQN,106,FCEQN-8691,S,0,A,12/28/2014,2012
1800,FCEQN,172,FCEQN-8317,S,0,A,12/06/2014,2005
1801,FCEQN,172,FCEQN-8632,S,0,A,12/20/2014,2005
1802,FCEQN,101,FCEQN-8346,S,0,A,12/06/2014,2007
1803,FCEQN,143,FCEQN-8822,S,0,A,02/07/2015,2008
1804,FCEQN,102,FCEQN-8197,S,0,A,12/01/2014,2011
1805,FCEQN,102,FCEQN-8330,S,0,A,12/06/2014,2011
1806,FCEQN,106,FCEQN-8682,S,0,A,12/22/2014,2012
1807,FCEQN,143,FCEQN-8687,S,0,A,02/01/2015,2008
1808,FCEQN,106,FCEQN-8305,S,0,A,12/06/2014,2012
1809,FCEQN,147,FCEQN-8742,S,0,A,02/02/2015,2000
1810,FCEQN,147,FCEQN-8730,S,0,A,02/01/2015,2000
1811,FCEQN,106,FCEQN-8539,S,0,A,12/15/2014,2012
1812,FCEQN,172,FCEQN-5674,S,0,A,02/16/2015,2005
1813,FCEQN,102,FCEQN-8856,S,0,A,02/17/2015,2011
1814,FCEQN,172,FCEQN-8809,S,0,A,02/07/2015,2005
1815,FCEQN,147,FCEQN-8216,S,0,A,12/01/2014,2000
1816,FCEQN,101,FCEQN-8459,S,0,A,04/06/2015,2007
1817,FCEQN,101,FCEQN-8788,S,0,A,02/04/2015,2007
1818,FCEQN,172,FCEQN-8369,X,0,A,12/07/2014,2005
1819,FCEQN,102,FCEQN-8507,S,0,A,12/13/2014,2011
1820,FCEQN,102,FCEQN-8708,S,0,A,02/01/2015,2011
1821,FCEQN,172,FCEQN-8592,S,0,A,12/16/2014,2005
1822,FCEQN,172,FCEQN-8446,S,0,A,12/09/2014,2005
1823,FCEQN,172,FCEQN-8129,S,0,A,04/06/2015,2005
1824,FCEQN,172,FCEQN-8244,S,0,A,12/02/2014,2005
1825,FCEQN,106,FCEQN-8700,S,0,A,02/01/2015,2012
1826,FCEQN,102,FCEQN-8721,S,0,N,02/01/2015,2011
1827,FCEQN,147,FCEQN-8183,S,0,A,12/01/2014,2000
1828,FCEQN,147,FCEQN-8275,S,0,A,12/03/2014,2000
1829,FCEQN,172,FCEQN-8255,S,0,A,12/02/2014,2005
1830,FCEQN,101,FCEQN-5826,S,0,A,02/08/2015,2007
1831,FCEQN,147,FCEQN-8619,S,0,A,12/17/2014,2000
1832,FCEQN,172,FCEQN-8307,S,0,A,12/06/2014,2005
1833,FCEQN,102,FCEQN-7799,S,0,A,04/04/2015,2011
1834,FCEQN,143,FCEQN-8367,S,0,A,12/07/2014,2008
1835,FCEQN,104,FCEQN-8646,S,0,A,12/21/2014,2011
1836,FCEQN,101,FCEQN-8644,S,0,A,12/21/2014,2007
1837,FCEQN,172,FCEQN-8516,S,0,A,12/14/2014,2005
1838,FCEQN,102,FCEQN-8208,S,0,A,12/01/2014,2011
1839,FCEQN,102,FCEQN-8163,S,0,A,12/01/2014,2011
1840,FCEQN,102,FCEQN-8202,S,0,A,12/01/2014,2011
1841,FCEQN,102,FCEQN-8787,S,0,A,02/04/2015,2011
1842,FCEQN,106,FCEQN-8586,S,0,A,12/16/2014,2012
1843,FCEQN,172,FCEQN-8312,S,0,A,12/06/2014,2005
1844,FCEQN,102,FCEQN-8796,S,0,A,02/04/2015,2011
1845,FCEQN,172,FCEQN-8495,S,0,A,12/13/2014,2005
1846,FCEQN,172,FCEQN-8441,S,0,A,12/09/2014,2005
1847,FCEQN,101,FCEQN-8833,S,0,A,02/09/2015,2007
1848,FCEQN,104,FCEQN-8627,S,0,A,12/20/2014,2011
1849,FCEQN,147,FCEQN-8165,S,0,A,12/01/2014,2000
1850,FCEQN,172,FCEQN-8326,S,0,A,12/06/2014,2005
1851,FCEQN,172,FCEQN-8338,S,0,A,12/06/2014,2005
1852,FCEQN,102,FCEQN-8647,S,0,A,12/21/2014,2011
1853,FCEQN,104,FCEQN-8190,S,0,A,12/01/2014,2011
1854,FCEQN,147,FCEQN-8193,S,0,A,12/01/2014,2000
1855,FCEQN,102,FCEQN-8203,S,0,A,12/01/2014,2011
1856,FCEQN,172,FCEQN-8329,S,0,A,12/06/2014,2005
1857,FCEQN,101,FCEQN-8540,S,0,A,12/15/2014,2007
1858,FCEQN,143,FCEQN-8225,S,0,A,12/02/2014,2008
1859,FCEQN,172,FCEQN-8792,T,0,A,02/04/2015,2005
1860,FCEQN,104,FCEQN-8764,S,0,A,02/03/2015,2011
1861,FCEQN,172,FCEQN-8711,S,0,A,02/01/2015,2005
1862,FCEQN,143,FCEQN-7497,S,0,A,02/08/2015,2008
1863,FCEQN,172,FCEQN-8289,S,0,A,12/03/2014,2005
1864,FCEQN,102,FCEQN-8313,S,0,A,12/06/2014,1980
1865,FCEQN,172,FCEQN-8250,S,0,A,12/02/2014,2005
1866,FCEQN,147,FCEQN-8391,S,0,A,12/07/2014,2000
1867,FCEQN,172,FCEQN-8447,S,0,A,12/09/2014,2005
1868,FCEQN,104,FCEQN-8214,S,0,A,12/01/2014,2011
1869,FCEQN,106,FCEQN-8221,S,0,A,12/02/2014,2012
1870,FCEQN,172,FCEQN-8445,S,0,A,12/09/2014,2005
1871,FCEQN,102,FCEQN-8577,S,0,X,12/16/2014,2011
1872,FCEQN,147,FCEQN-8416,S,0,A,12/09/2014,2000
1873,FCEQN,172,FCEQN-8595,S,0,A,12/16/2014,2005
1874,FCEQN,106,FCEQN-8843,S,0,A,02/10/2015,2012
1875,FCEQN,104,FCEQN-8297,S,0,A,12/03/2014,2011
1876,FCEQN,102,FCEQN-8583,S,0,A,04/07/2015,2011
1877,FCEQN,102,FCEQN-8594,S,0,A,12/16/1991,2011
1878,FCEQN,101,FCEQN-8402,S,0,A,12/07/2014,2007
1879,FCEQN,172,FCEQN-8512,S,0,A,12/14/2014,2005
1880,FCEQN,172,FCEQN-8492,S,0,A,12/13/2014,2005
1881,FCEQN,147,FCEQN-8340,S,0,A,12/06/2014,2000
1882,FCEQN,170,FCEQN-8475,S,0,A,12/10/2014,2005
1883,FCEQN,104,FCEQN-8777,S,0,A,02/04/2015,2011
1884,FCEQN,170,FCEQN-8489,S,0,A,12/13/2014,2005
1885,FCEQN,172,FCEQN-7905,S,0,A,12/06/2014,2005
1886,FCEQN,172,FCEQN-7690,S,0,A,03/29/2015,2005
1887,FCEQN,172,FCEQN-8218,S,0,A,12/01/2014,2005
1888,FCEQN,172,FCEQN-8812,S,0,A,02/07/2015,2005
1889,FCEQN,101,FCEQN-8570,S,0,A,12/16/2014,2007
1890,FCEQN,104,FCEQN-8303,S,0,A,12/06/2014,2011
1891,FCEQN,172,FCEQN-8308,S,0,A,12/06/2014,2005
1892,FCEQN,106,FCEQN-8274,S,0,A,12/03/2014,2012
1893,FCEQN,172,FCEQN-8567,S,0,A,12/16/2014,2005
1894,FCEQN,147,FCEQN-8490,S,0,A,12/13/2014,2000
1895,FCEQN,104,FCEQN-8408,S,0,A,12/09/2014,2011
1896,FCEQN,101,FCEQN-8442,S,0,A,12/09/2014,2007
1897,FCEQN,172,FCEQN-8182,S,0,A,12/01/2014,2005
1898,FCEQN,147,FCEQN-8293,S,0,A,04/08/2015,2000
1899,FCEQN,170,FCEQN-8745,S,0,A,04/08/2015,2005
1900,FCEQN,172,FCEQN-8491,S,0,A,12/13/2014,2005
1901,FCEQN,147,FCEQN-8398,S,0,A,12/07/2014,2000
1902,FCEQN,147,FCEQN-8608,S,0,A,12/17/2014,2000
1903,FCEQN,106,FCEQN-8660,S,0,A,12/21/2014,2012
1904,FCEQN,106,FCEQN-8538,S,0,A,12/14/2014,2012
1905,FCEQN,147,FCEQN-8689,S,0,A,12/28/2014,2000
1906,FCEQN,147,FCEQN-8629,S,0,A,12/20/2014,2000
1907,FCEQN,143,FCEQN-8534,S,0,A,12/14/2014,2008
1908,FCEQN,172,FCEQN-8415,S,0,A,12/09/2014,2005
1909,FCEQN,104,FCEQN-8409,S,0,A,12/09/2014,2011
1910,FCEQN,172,FCEQN-8710,S,0,A,04/08/2015,2005
1911,FCEQN,104,FCEQN-8164,S,0,A,12/01/2014,2011
1912,FCEQN,172,FCEQN-8626,S,0,A,04/08/2015,2005
1913,FCEQN,172,FCEQN-8466,S,0,A,04/08/2015,2005
1914,FCEQN,172,FCEQN-8390,S,0,A,12/07/2014,2005
1915,FCEQN,104,FCEQN-8572,S,0,A,12/16/2014,2011
1916,FCEQN,102,FCEQN-7477,S,0,A,04/08/2015,2011
1917,FCEQN,102,FCEQN-8653,S,0,A,12/21/2014,2011
1918,FCEQN,102,FCEQN-7969,S,0,A,02/03/2015,2011
1919,FCEQN,172,FCEQN-8194,S,0,A,12/01/2014,2005
1920,FCEQN,172,FCEQN-8439,S,0,A,12/09/2014,2005
1921,FCEQN,147,FCEQN-8444,S,0,A,12/09/2014,2000
1922,FCEQN,172,FCEQN-7831,S,0,A,04/08/2015,2005
1923,FCEQN,147,FCEQN-8694,S,0,A,12/29/2014,2000
1924,FCEQN,104,FCEQN-8754,S,0,A,02/03/2015,2011
1925,FCEQN,143,FCEQN-8278,S,0,A,12/03/2014,2008
1926,FCEQN,147,FCEQN-8485,S,0,A,12/10/2014,2000
1927,FCEQN,147,FCEQN-8733,S,0,A,02/02/2015,2000
1928,FCEQN,102,FCEQN-7867,S,0,A,12/06/2014,2011
1929,FCEQN,147,FCEQN-8783,S,0,A,02/04/2015,2000
1930,FCEQN,147,FCEQN-8685,SI,9,A,12/27/2014,2000
1931,FCEQN,147,FCEQN-7719,S,0,A,12/09/2014,2000
1932,FCEQN,106,FCEQN-8240,S,0,A,12/02/2014,2012
1933,FCEQN,106,FCEQN-8204,S,0,A,12/01/2014,2012
1934,FCEQN,106,FCEQN-8703,S,0,A,02/01/2015,2012
1935,FCEQN,143,FCEQN-8670,S,0,A,12/22/2014,2008
1936,FCEQN,102,FCEQN-8676,S,0,A,12/22/2014,2011
1937,FCEQN,147,FCEQN-8407,S,0,A,12/09/2014,2000
1938,FCEQN,147,FCEQN-8780,S,0,A,02/04/2015,2000
1939,FCEQN,104,FCEQN-8336,S,0,A,12/06/2014,2011
1940,FCEQN,172,FCEQN-8640,S,0,A,12/20/2014,2005
1941,FCEQN,102,FCEQN-8811,S,0,A,02/07/2015,2011
1942,FCEQN,106,FCEQN-8607,S,0,A,12/17/2014,2012
1943,FCEQN,147,FCEQN-8355,S,0,A,12/06/2014,2000
1944,FCEQN,172,FCEQN-8551,S,0,A,12/15/2014,2005
1945,FCEQN,172,FCEQN-8354,S,0,A,12/06/2014,2005
1946,FCEQN,172,FCEQN-8458,S,0,A,12/10/2014,2005
1947,FCEQN,172,FCEQN-8554,S,0,A,04/11/2015,2005
1948,FCEQN,172,FCEQN-8229,S,0,A,12/02/2014,2005
1949,FCEQN,172,FCEQN-8747,S,0,A,02/02/2015,2005
1950,FCEQN,172,FCEQN-8449,S,0,A,12/09/2014,2005
1951,FCEQN,172,FCEQN-8337,S,0,A,12/06/2014,2005
1952,FCEQN,106,FCEQN-8615,S,0,A,12/17/2014,2012
1953,FCEQN,147,FCEQN-8360,S,0,A,12/06/2014,2000
1954,FCEQN,172,FCEQN-285,S,0,A,04/11/2015,2005
1955,FCEQN,101,FCEQN-4631,N,0,A,04/22/2012,2007
1956,FCEQN,101,FCEQN-8656,S,0,A,12/21/2014,2007
1957,FCEQN,101,FCEQN-8301,S,0,A,12/06/2014,2007
1958,FCEQN,101,FCEQN-8486,S,0,A,12/10/2014,2007
1959,FCEQN,102,FCEQN-7513,S,0,A,03/30/2015,2011
1960,FCEQN,147,FCEQN-8753,S,0,A,04/11/2015,2000
1961,FCEQN,172,FCEQN-8236,S,-2,G,12/02/2030,2005
1962,FCEQN,102,FCEQN-8727,S,0,A,04/11/2015,2011
1963,FCEQN,143,FCEQN-8314,S,0,A,12/06/2014,2008
1964,FCEQN,101,FCEQN-8546,S,0,A,12/15/2014,2007
1965,FCEQN,106,FCEQN-8395,S,0,A,12/07/2014,2012
1966,FCEQN,106,FCEQN-8633,S,0,A,12/20/2014,2012
1967,FCEQN,106,FCEQN-8801,S,0,A,02/07/2015,2012
1968,FCEQN,101,FCEQN-8827,S,0,A,02/08/2015,2007
1969,FCEQN,104,FCEQN-8069,S,0,A,02/10/2015,2011
